name,version,directory,repository,summary,from package.json,from license,from readme
json-parse-even-better-errors,2.3.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/json-parse-even-better-errors,https://github.com/npm/json-parse-even-better-errors,MIT,MIT,MIT,
json-schema-traverse,0.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/json-schema-traverse,https://github.com/epoberezkin/json-schema-traverse,MIT,MIT,MIT,
json-schema-traverse,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-webpack-plugin/node_modules/json-schema-traverse,(none),MIT,MIT,MIT,
json-stable-stringify-without-jsonify,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/json-stable-stringify-without-jsonify,http://github.com/samn/json-stable-stringify,MIT,MIT,MIT,MIT
json-stringify-safe,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/json-stringify-safe,http://github.com/isaacs/json-stringify-safe,BSD,BSD,BSD,
json3,3.2.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/json3,http://github.com/bestiejs/json3,MIT,MIT,,
json5,1.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/loader-utils/node_modules/json5,(none),MIT,MIT,MIT,
json5,2.2.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/json5,https://github.com/json5/json5,MIT,MIT,MIT,
jsonfile,6.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/jsonfile,git@github.com:jprichardson/node-jsonfile,MIT,MIT,MIT,
kind-of,6.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/kind-of,jonschlinkert/kind-of,MIT,MIT,MIT,
kleur,3.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/prompts/node_modules/kleur,(none),MIT,MIT,MIT,MIT
kleur,4.1.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/kleur,lukeed/kleur,MIT,MIT,MIT,MIT
klona,2.0.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/klona,lukeed/klona,MIT,MIT,MIT,MIT
launch-editor,2.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/launch-editor,https://github.com/yyx990803/launch-editor,MIT,MIT,,
launch-editor-middleware,2.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/launch-editor-middleware,https://github.com/yyx990803/launch-editor,MIT,MIT,,
levn,0.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/levn,http://github.com/gkz/levn,MIT,MIT,,MIT
lilconfig,2.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lilconfig,https://github.com/antonk52/lilconfig,MIT,MIT,MIT,
lines-and-columns,1.2.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lines-and-columns,https://github.com/eventualbuddha/lines-and-columns,MIT,MIT,MIT,MIT
loader-runner,4.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/loader-runner,https://github.com/webpack/loader-runner,MIT,MIT,MIT,
loader-utils,1.4.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/loader-utils,https://github.com/webpack/loader-utils,MIT,MIT,,MIT
loader-utils,2.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/thread-loader/node_modules/loader-utils,(none),MIT,MIT,,MIT
locate-path,5.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pkg-dir/node_modules/locate-path,(none),MIT,MIT,MIT,MIT
locate-path,6.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/locate-path,sindresorhus/locate-path,MIT,MIT,MIT,
lodash,4.17.21,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lodash,lodash/lodash,MIT,MIT,,
lodash.debounce,4.0.8,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lodash.debounce,lodash/lodash,MIT,MIT,,
lodash.defaultsdeep,4.6.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lodash.defaultsdeep,lodash/lodash,MIT,MIT,,
lodash.kebabcase,4.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lodash.kebabcase,lodash/lodash,MIT,MIT,,
lodash.mapvalues,4.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lodash.mapvalues,lodash/lodash,MIT,MIT,,
lodash.memoize,4.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lodash.memoize,lodash/lodash,MIT,MIT,,
lodash.merge,4.6.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lodash.merge,lodash/lodash,MIT,MIT,,
lodash.uniq,4.5.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lodash.uniq,lodash/lodash,MIT,MIT,,
log-symbols,4.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/log-symbols,sindresorhus/log-symbols,MIT,MIT,MIT,
log-update,2.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/log-update,sindresorhus/log-update,MIT,MIT,MIT,MIT
lower-case,2.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lower-case,http://github.com/blakeembrey/change-case,MIT,MIT,MIT,MIT
lru-cache,4.1.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/@vue/component-compiler-utils/node_modules/lru-cache,(none),ISC,ISC,ISC,
lru-cache,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/lru-cache,http://github.com/isaacs/node-lru-cache,ISC,ISC,ISC,
lru-cache,6.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/@vue/cli-shared-utils/node_modules/lru-cache,(none),ISC,ISC,ISC,
make-dir,3.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/make-dir,sindresorhus/make-dir,MIT,MIT,MIT,
mdn-data,2.0.14,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mdn-data,https://github.com/mdn/data,CC0-1.0,CC0-1.0,,
media-typer,0.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/media-typer,expressjs/media-typer,MIT,MIT,,MIT
media-typer,0.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/media-typer,(none),MIT,MIT,MIT,
memfs,3.4.13,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/memfs,https://github.com/streamich/memfs,Unlicense,Unlicense,,
merge-descriptors,0.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/merge-descriptors,https://github.com/component/merge-descriptors,MIT,MIT,,MIT
merge-descriptors,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/merge-descriptors,(none),MIT,MIT,MIT,
merge-source-map,1.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/merge-source-map,https://github.com/keik/merge-source-map,MIT,MIT,MIT,MIT
merge-stream,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/merge-stream,grncdr/merge-stream,MIT,MIT,MIT,MIT
merge2,1.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/merge2,git@github.com:teambition/merge2,MIT,MIT,MIT,MIT
methods,1.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/methods,http://github.com/visionmedia/node-methods,MIT,MIT,MIT,
methods,1.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/methods,(none),MIT,MIT,MIT,
micromatch,4.0.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/micromatch,micromatch/micromatch,MIT,MIT,MIT,
mime,1.2.11,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mime,https://github.com/broofa/node-mime,Unknown,,,
mime,1.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/mime,(none),MIT,MIT,MIT,
mime-db,1.52.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mime-db,jshttp/mime-db,MIT,MIT,MIT,
mime-types,1.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/accepts/node_modules/mime-types,(none),MIT,MIT,MIT,
mime-types,2.1.35,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mime-types,jshttp/mime-types,MIT,MIT,MIT,
mimic-fn,1.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/log-update/node_modules/mimic-fn,(none),MIT,MIT,MIT,MIT
mimic-fn,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mimic-fn,sindresorhus/mimic-fn,MIT,MIT,MIT,MIT
mini-css-extract-plugin,2.7.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mini-css-extract-plugin,webpack-contrib/mini-css-extract-plugin,MIT,MIT,,
minimalistic-assert,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/minimalistic-assert,https://github.com/calvinmetcalf/minimalistic-assert,ISC,ISC,,
minimatch,3.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/minimatch,http://github.com/isaacs/minimatch,ISC,ISC,ISC,
minimist,1.2.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/minimist,http://github.com/minimistjs/minimist,MIT,MIT,MIT,MIT
minipass,3.3.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/minipass,https://github.com/isaacs/minipass,ISC,ISC,ISC,
minipass,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tar/node_modules/minipass,(none),ISC,ISC,ISC,
minizlib,2.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/minizlib,https://github.com/isaacs/minizlib,MIT,MIT,,
mkdirp,0.5.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mkdirp,https://github.com/substack/node-mkdirp,MIT,MIT,,MIT
mkdirp,1.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tar/node_modules/mkdirp,(none),MIT,MIT,MIT,MIT
module-alias,2.2.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/module-alias,https://github.com/ilearnio/module-alias,MIT,MIT,MIT,
morgan,1.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/morgan,expressjs/morgan,MIT,MIT,,MIT
mrmime,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mrmime,lukeed/mrmime,MIT,MIT,MIT,MIT
ms,0.6.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/connect/node_modules/ms,(none),MIT,,,MIT
ms,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/compression/node_modules/ms,(none),MIT,MIT,MIT,
ms,2.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/ms,zeit/ms,MIT,MIT,MIT,
ms,2.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/send/node_modules/ms,(none),MIT,MIT,MIT,
multicast-dns,7.2.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/multicast-dns,https://github.com/mafintosh/multicast-dns,MIT,MIT,MIT,MIT
mz,2.7.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/mz,normalize/mz,MIT,MIT,MIT,
nan,0.3.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/nan,http://github.com/rvagg/nan,MIT,MIT,MIT,MIT
nanoid,3.3.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/nanoid,ai/nanoid,MIT,MIT,MIT,
native-dns,0.6.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/native-dns,http://github.com/tjfontaine/node-dns,Unknown,,,
native-dns-cache,0.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/native-dns-cache,http://github.com/tjfontaine/native-dns-cache,Unknown,,,
native-dns-packet,0.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/native-dns-packet,http://github.com/tjfontaine/native-dns-packet,MIT,MIT,,
native-run,1.7.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/native-run,https://github.com/ionic-team/native-run,MIT,MIT,MIT,
natural-compare,1.4.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/natural-compare,http://github.com/litejs/natural-compare-lite,MIT,MIT,,MIT
negotiator,0.4.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/negotiator,http://github.com/federomero/negotiator,MIT,MIT,MIT,MIT
negotiator,0.6.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/compression/node_modules/negotiator,(none),MIT,MIT,MIT,
neo-async,2.6.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/neo-async,git@github.com:suguru03/neo-async,MIT,MIT,MIT,
nice-try,1.0.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/nice-try,https://github.com/electerious/nice-try,MIT,MIT,MIT,
no-case,3.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/no-case,http://github.com/blakeembrey/change-case,MIT,MIT,MIT,MIT
node-fetch,2.6.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/node-fetch,https://github.com/bitinn/node-fetch,MIT,MIT,MIT,MIT
node-forge,1.3.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/node-forge,https://github.com/digitalbazaar/forge,(BSD-3-Clause OR GPL-2.0);BSD;GPL,(BSD-3-Clause OR GPL-2.0),BSD;GPL,BSD;GPL
node-options,0.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/node-options,https://github.com/hbouvier/node-options,Apache,,Apache,Apache
node-releases,2.0.8,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/node-releases,chicoxyzzy/node-releases,MIT,MIT,MIT,
node-uuid,1.4.8,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/node-uuid,https://github.com/broofa/node-uuid,MIT,MIT,MIT,
nodemailer,6.8.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/nodemailer,https://github.com/nodemailer/nodemailer,MIT,MIT,,
normalize-package-data,2.5.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/normalize-package-data,http://github.com/npm/normalize-package-data,BSD;BSD-2-Clause,BSD-2-Clause,BSD,
normalize-path,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/yorkie/node_modules/normalize-path,(none),MIT,MIT,,MIT
normalize-path,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/normalize-path,jonschlinkert/normalize-path,MIT,MIT,MIT,
normalize-range,0.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/normalize-range,jamestalmage/normalize-range,MIT,MIT,MIT,MIT
normalize-url,6.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/normalize-url,sindresorhus/normalize-url,MIT,MIT,MIT,
npm-run-path,2.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/npm-run-path,sindresorhus/npm-run-path,MIT,MIT,MIT,MIT
npm-run-path,4.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/default-gateway/node_modules/npm-run-path,(none),MIT,MIT,MIT,
nth-check,2.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/nth-check,https://github.com/fb55/nth-check,BSD-2-Clause,BSD-2-Clause,,
oauth-sign,0.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/oauth-sign,https://github.com/mikeal/oauth-sign,Unknown,,,
object-assign,4.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/object-assign,sindresorhus/object-assign,MIT,MIT,MIT,MIT
object-component,0.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/object-component,(none),MIT,,,MIT
object-inspect,1.12.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/object-inspect,http://github.com/inspect-js/object-inspect,MIT,MIT,MIT,MIT
object-keys,1.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/object-keys,http://github.com/ljharb/object-keys,MIT,MIT,MIT,
object.assign,4.1.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/object.assign,http://github.com/ljharb/object.assign,MIT,MIT,MIT,
obuf,1.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/obuf,git@github.com:indutny/offset-buffer,MIT,MIT,,MIT
on-finished,2.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/on-finished,jshttp/on-finished,MIT,MIT,MIT,
on-headers,1.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/on-headers,jshttp/on-headers,MIT,MIT,MIT,
once,1.4.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/once,http://github.com/isaacs/once,ISC,ISC,ISC,
onetime,2.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/log-update/node_modules/onetime,(none),MIT,MIT,MIT,MIT
onetime,5.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/onetime,sindresorhus/onetime,MIT,MIT,MIT,
open,7.4.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/send-intent/node_modules/open,(none),MIT,MIT,MIT,
open,8.4.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/open,sindresorhus/open,MIT,MIT,MIT,
opener,1.5.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/opener,domenic/opener,(WTFPL OR MIT);MIT;WTFPL,(WTFPL OR MIT),MIT;WTFPL,
optimist,0.3.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/optimist,http://github.com/substack/node-optimist,MIT/X11,MIT/X11,,
optionator,0.9.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/optionator,http://github.com/gkz/optionator,MIT,MIT,,MIT
options,0.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/options,http://github.com/einaros/options.js,MIT,,,MIT
ora,5.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/ora,sindresorhus/ora,MIT,MIT,MIT,
p-finally,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/p-finally,sindresorhus/p-finally,MIT,MIT,MIT,MIT
p-limit,2.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pkg-dir/node_modules/p-limit,(none),MIT,MIT,MIT,
p-limit,3.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/p-limit,sindresorhus/p-limit,MIT,MIT,MIT,
p-locate,4.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pkg-dir/node_modules/p-locate,(none),MIT,MIT,MIT,MIT
p-locate,5.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/p-locate,sindresorhus/p-locate,MIT,MIT,MIT,
p-retry,4.6.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/p-retry,sindresorhus/p-retry,MIT,MIT,MIT,
p-try,2.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/p-try,sindresorhus/p-try,MIT,MIT,MIT,MIT
param-case,3.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/param-case,http://github.com/blakeembrey/change-case,MIT,MIT,MIT,MIT
parent-module,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parent-module,sindresorhus/parent-module,MIT,MIT,MIT,MIT
parse-json,5.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parse-json,sindresorhus/parse-json,MIT,MIT,MIT,
parse5,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parse5,http://github.com/inikulin/parse5,MIT,MIT,,
parse5,6.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parse5-htmlparser2-tree-adapter/node_modules/parse5,(none),MIT,MIT,,
parse5-htmlparser2-tree-adapter,6.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parse5-htmlparser2-tree-adapter,http://github.com/inikulin/parse5,MIT,MIT,,
parsejson,0.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parsejson,(none),MIT,MIT,,
parseqs,0.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parseqs,(none),MIT,MIT,,
parseuri,0.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parseuri,(none),MIT,MIT,,
parseurl,1.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/parseurl,https://github.com/expressjs/parseurl,MIT,MIT,,MIT
parseurl,1.3.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/serve-index/node_modules/parseurl,(none),MIT,MIT,MIT,
pascal-case,3.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pascal-case,http://github.com/blakeembrey/change-case,MIT,MIT,MIT,MIT
path-exists,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/path-exists,sindresorhus/path-exists,MIT,MIT,MIT,MIT
path-is-absolute,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/path-is-absolute,sindresorhus/path-is-absolute,MIT,MIT,MIT,MIT
path-key,2.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/npm-run-path/node_modules/path-key,(none),MIT,MIT,MIT,MIT
path-key,3.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/path-key,sindresorhus/path-key,MIT,MIT,MIT,
path-parse,1.0.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/path-parse,https://github.com/jbgutierrez/path-parse,MIT,MIT,MIT,MIT
path-to-regexp,0.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/path-to-regexp,https://github.com/component/path-to-regexp,MIT,,,MIT
path-to-regexp,0.1.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/path-to-regexp,(none),MIT,MIT,MIT,MIT
path-type,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/path-type,sindresorhus/path-type,MIT,MIT,MIT,MIT
pend,1.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pend,http://github.com/andrewrk/node-pend,MIT,MIT,MIT,
picocolors,0.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/@vue/component-compiler-utils/node_modules/picocolors,(none),ISC,ISC,ISC,
picocolors,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/picocolors,alexeyraspopov/picocolors,ISC,ISC,ISC,
picomatch,2.3.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/picomatch,micromatch/picomatch,MIT,MIT,MIT,
pkg-dir,4.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pkg-dir,sindresorhus/pkg-dir,MIT,MIT,MIT,MIT
pkginfo,0.3.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pkginfo,http://github.com/indexzero/node-pkginfo,MIT,MIT,,MIT
plist,3.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/plist,http://github.com/TooTallNate/node-plist,MIT,MIT,MIT,MIT
portfinder,1.0.32,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/portfinder,git@github.com:http-party/node-portfinder,MIT,MIT,,
postcss,7.0.39,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/@vue/component-compiler-utils/node_modules/postcss,(none),MIT,MIT,MIT,
postcss,8.4.21,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss,postcss/postcss,MIT,MIT,MIT,
postcss-calc,8.2.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-calc,https://github.com/postcss/postcss-calc,MIT,MIT,MIT,
postcss-colormin,5.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-colormin,cssnano/cssnano,MIT,MIT,,MIT
postcss-convert-values,5.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-convert-values,cssnano/cssnano,MIT,MIT,,MIT
postcss-discard-comments,5.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-discard-comments,cssnano/cssnano,MIT,MIT,,MIT
postcss-discard-duplicates,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-discard-duplicates,cssnano/cssnano,MIT,MIT,,MIT
postcss-discard-empty,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-discard-empty,cssnano/cssnano,MIT,MIT,,MIT
postcss-discard-overridden,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-discard-overridden,cssnano/cssnano,MIT,MIT,MIT,
postcss-loader,6.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-loader,webpack-contrib/postcss-loader,MIT,MIT,,
postcss-merge-longhand,5.1.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-merge-longhand,cssnano/cssnano,MIT,MIT,,MIT
postcss-merge-rules,5.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-merge-rules,cssnano/cssnano,MIT,MIT,,MIT
postcss-minify-font-values,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-minify-font-values,cssnano/cssnano,MIT,MIT,,MIT
postcss-minify-gradients,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-minify-gradients,cssnano/cssnano,MIT,MIT,,MIT
postcss-minify-params,5.1.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-minify-params,cssnano/cssnano,MIT,MIT,MIT,MIT
postcss-minify-selectors,5.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-minify-selectors,cssnano/cssnano,MIT,MIT,,MIT
postcss-modules-extract-imports,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-modules-extract-imports,https://github.com/css-modules/postcss-modules-extract-imports,ISC,ISC,,ISC
postcss-modules-local-by-default,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-modules-local-by-default,https://github.com/css-modules/postcss-modules-local-by-default,MIT,MIT,MIT,MIT
postcss-modules-scope,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-modules-scope,https://github.com/css-modules/postcss-modules-scope,ISC,ISC,ISC,ISC
postcss-modules-values,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-modules-values,https://github.com/css-modules/postcss-modules-values,ISC,ISC,ISC,ISC
